"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01001499999","2021-08-10T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","54","64","","","","","68","SCT:04 28","","","6.21","","VRB","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENSO 100950Z 15008KT 110V200 9999 SCT028 18/12 Q1011=","","","","","","","","","",""
"01001499999","2021-08-10T11:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","54","66","","","","","64","SCT:04 30","","","6.21","","VRB","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENSO 101020Z 15009KT 120V180 9999 SCT030 19/12 Q1011=","","","","","","","","","",""
"01001499999","2021-08-10T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","54","68","","","","","60","SCT:04 30","","","6.21","","VRB","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR ENSO 101050Z 15008KT 120V200 9999 SCT030TCU 20/12 Q1011=","","","","","","","","","",""
"01001499999","2021-08-10T12:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","54","68","","","","","60","SCT:04 30","","","6.21","","VRB","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR ENSO 101120Z 15007KT 120V220 9999 SCT030TCU 20/12 Q1011=","","","","","","","","","",""
"01001499999","2021-08-10T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","55","64","","","","","73","SCT:04 24 SCT:04 90","","","6.21","","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET069METAR ENSO 101550Z 24004KT 170V280 9999 SCT024TCU SCT090 18/13 Q1011=","","","","","","","","","",""
"01001499999","2021-08-10T17:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","55","64","","","","","73","SCT:04 24 SCT:04 90","","","6.21","","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET069METAR ENSO 101620Z 24003KT 200V290 9999 SCT024TCU SCT090 18/13 Q1011=","","","","","","","","","",""
"01001499999","2021-08-10T17:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","55","64","","","","","73","SCT:04 24 SCT:04 90","","","6.21","","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 101650Z VRB03KT 9999 SCT024TCU SCT090 18/13 Q1011=","","","","","","","","","",""
"01001499999","2021-08-10T18:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","55","64","","","","","73","SCT:04 24 SCT:04 90","","","6.21","","VRB","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 101720Z VRB01KT 9999 SCT024TCU SCT090 18/13 Q1011=","","","","","","","","","",""
"01001499999","2021-08-11T04:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","55","55","","","","","100","FEW:02 10 SCT:04 15","","","6.21","","130","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 110350Z 13004KT 9999 FEW010 SCT015 13/13 Q1013=","","","","","","","","","",""
"01001499999","2021-08-11T05:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","55","57","","","","","94","FEW:02 10 SCT:04 15","","","6.21","","140","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 110420Z 14005KT 9999 FEW010 SCT015 14/13 Q1013=","","","","","","","","","",""
"01001499999","2021-08-11T05:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","55","57","","","","","94","FEW:02 10 SCT:04 15","","","6.21","","160","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 110450Z 16004KT 9999 FEW010 SCT015TCU 14/13 Q1013=","","","","","","","","","",""
"01001499999","2021-08-11T06:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","55","57","","","","","94","SCT:04 15","","","6.21","","120","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 110520Z 12005KT 9999 SCT015TCU 14/13 Q1013=","","","","","","","","","",""
"01001499999","2021-08-11T06:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","55","59","","","","","88","FEW:02 15","","","6.21","","130","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 110550Z 13006KT 9999 FEW015TCU 15/13 Q1013=","","","","","","","","","",""
"01001499999","2021-08-11T07:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","59","","","","","88","FEW:02 15","","","6.21","","150","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 110620Z 15005KT 9999 FEW015TCU 15/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T07:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","61","","","","","83","FEW:02 15","","","6.21","","140","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 110650Z 14005KT 9999 FEW015TCU 16/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","61","","","","","83","FEW:02 18","","","6.21","","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR ENSO 110720Z 17005KT 100V210 9999 FEW018TCU 16/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","63","","","","","77","FEW:02 18","","","6.21","","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR ENSO 110750Z 15005KT 120V200 9999 FEW018TCU 17/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","64","","","","","73","SCT:04 18","","","6.21","","190","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 110820Z 19004KT 9999 SCT018TCU 18/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","66","","","","","68","SCT:04 18","","","6.21","","190","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 110850Z 19005KT 9999 SCT018TCU 19/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T10:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","68","","","","","64","SCT:04 20","","","6.21","","210","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 110920Z 21004KT 9999 SCT020TCU 20/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","66","","","","","68","SCT:04 20","","","6.21","","220","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 110950Z 22004KT 9999 SCT020TCU 19/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T11:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","57","64","","","","","78","SCT:04 25","","","6.21","","280","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 111020Z 28003KT 9999 SCT025TCU 18/14 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","57","64","","","","","78","FEW:02 20 SCT:04 30","","","6.21","","260","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 111050Z 26004KT 9999 FEW020 SCT030TCU 18/14 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T12:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","64","","","","","73","FEW:02 20 SCT:04 30","","","6.21","","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 111120Z VRB03KT 9999 FEW020 SCT030TCU 18/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-11T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.97","55","64","","","","","73","SCT:04 22 SCT:04 53","","","6.21","","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 111550Z VRB05KT 9999 SCT022TCU SCT053 18/13 Q1015=","","","","","","","","","",""
"01001499999","2021-08-11T17:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.97","55","64","","","","","73","SCT:04 26","","","6.21","","330","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 111650Z 33007KT 9999 SCT026TCU 18/13 Q1015=","","","","","","","","","",""
"01001499999","2021-08-11T18:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.97","54","63","","","","","73","FEW:02 19 SCT:04 26","","","6.21","","350","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 111720Z 35007KT 9999 FEW019 SCT026TCU 17/12 Q1015=","","","","","","","","","",""
"01001499999","2021-08-12T04:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","54","59","","","","","82","FEW:02 30 BKN:07 90","","","6.21","","110","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120350Z 11006KT 9999 FEW030 BKN090 15/12 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T05:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","54","59","","","","","82","FEW:02 30 BKN:07 100","","","6.21","","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120420Z 12008KT 9999 FEW030 BKN100 15/12 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T05:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","54","59","","","","","82","FEW:02 30 BKN:07 100","","","6.21","","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120450Z 12009KT 9999 FEW030 BKN100 15/12 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T06:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","59","","","","","88","FEW:02 30 BKN:07 100","","","6.21","","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120520Z 12008KT 9999 FEW030 BKN100 15/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T06:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","59","","","","","88","FEW:02 30 BKN:07 90","","","6.21","","110","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120550Z 11006KT 9999 FEW030 BKN090 15/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T07:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","59","","","","","88","SCT:04 30 BKN:07 90","","","6.21","","110","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120620Z 11007KT 9999 SCT030 BKN090 15/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T07:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","61","","","","","83","SCT:04 25 BKN:07 50","","","6.21","","120","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120650Z 12007KT 9999 SCT025 BKN050 16/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","63","","","","","77","FEW:02 25 SCT:04 100","","","6.21","","130","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120720Z 13010KT 9999 FEW025 SCT100 17/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","63","","","","","77","FEW:02 25 SCT:04 100","","","6.21","","130","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120750Z 13010KT 9999 FEW025 SCT100 17/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","64","","","","","73","FEW:02 25 SCT:04 110","","","6.21","","140","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120820Z 14012KT 9999 FEW025 SCT110 18/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","54","64","","","","","68","FEW:02 25 SCT:04 110","","","6.21","","VRB","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET066METAR ENSO 120850Z 15013KT 120V180 9999 FEW025 SCT110 18/12 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T10:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","66","","","","","68","FEW:02 25 SCT:04 60 BKN:07 100","","","6.21","","VRB","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET073METAR ENSO 120920Z 15012KT 120V200 9999 FEW025 SCT060 BKN100 19/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","64","","","","","73","FEW:02 30 SCT:04 45 BKN:07 100","","","6.21","","VRB","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET073METAR ENSO 120950Z 15012KT 120V190 9999 FEW030 SCT045 BKN100 18/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T11:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","54","64","","","","","68","FEW:02 30 BKN:07 60","","","6.21","","150","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 121020Z 15013KT 9999 FEW030 BKN060 18/12 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","54","64","","","","","68","FEW:02 30 BKN:07 55","","","6.21","","150","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 121050Z 15011KT 9999 FEW030 BKN055 18/12 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T12:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","55","64","","","","","73","FEW:02 30 BKN:07 55","","","6.21","","140","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 121120Z 14011KT 9999 FEW030 BKN055 18/13 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","64","66","","","","","94","FEW:02 10 SCT:04 22 SCT:04 70","","","6.21","","VRB","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET081METAR ENSO 121550Z 21006KT 120V270 9999 VCSH FEW010 SCT022TCU SCT070 19/18 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T17:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","63","66","","","","","88","FEW:02 10 SCT:04 16 BKN:07 65","","","6.21","","VRB","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET081METAR ENSO 121620Z 21007KT 160V260 9999 VCSH FEW010 SCT016TCU BKN065 19/17 Q1014=","","","","","","","","","",""
"01001499999","2021-08-12T17:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","61","64","","","","","88","FEW:02 12 SCT:04 16 SCT:04 65","","","6.21","","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET073METAR ENSO 121650Z VRB03KT 9999 VCSH FEW012 SCT016TCU SCT065 18/16 Q1014=","","","","","","","","","",""
"01001499999","2021-08-13T04:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","54","55","","","","","94","FEW:02 18","","","6.21","","140","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET054METAR ENSO 130350Z 14004KT 9999 FEW018TCU 13/12 Q1013=","","","","","","","","","",""
"01001499999","2021-08-13T05:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.88","54","55","","","","","94","FEW:02 18 SCT:04 60","","","6.21","","210","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 130420Z 21003KT 9999 FEW018TCU SCT060 13/12 Q1012=","","","","","","","","","",""
"01001499999","2021-08-13T05:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.88","54","55","","","","","94","FEW:02 18 SCT:04 60","","","6.21","","190","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 130450Z 19003KT 9999 FEW018TCU SCT060 13/12 Q1012=","","","","","","","","","",""
"01001499999","2021-08-13T06:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.88","55","55","","","","","100","FEW:02 18 SCT:04 65","","","6.21","","180","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 130520Z 18002KT 9999 FEW018TCU SCT065 13/13 Q1012=","","","","","","","","","",""
"01001499999","2021-08-13T06:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.88","55","57","","","","","94","FEW:02 20 SCT:04 65","","","6.21","","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR ENSO 130550Z 15004KT 9999 FEW020TCU SCT065 14/13 Q1012=","","","","","","","","","",""
